2,29,31,841,0,3,871,61
2,33,31,62,31,60,0,59,0,899,871,840,871,842,2,873
2,62,31,33,31,59,0,60,0,840,871,899,871,873,2,842
2,60,31,873,31,899,0,62,0,842,871,59,871,33,2,840
2,59,31,842,31,840,0,33,0,873,871,60,871,62,2,899
2,63,31,63,31,89,0,89,0,869,871,869,871,843,2,843
2,89,31,843,31,869,0,63,0,843,871,89,871,63,2,869
2,4,31,91,0,28,871,811
2,91,31,4,31,28,0,91,0,811,871,28,871,4,2,811
2,28,31,811,0,4,871,91
32,30,32,872,30,870,870,872
32,870,30,872
32,3,32,61,30,61,30,29,870,29,870,841,872,841,872,3
32,29,32,841,30,841,30,3,870,3,870,61,872,61,872,29
32,33,32,62,30,60,30,59,870,899,870,840,872,842,872,873
32,60,32,873,30,899,30,62,870,842,870,59,872,33,872,840
32,59,32,842,30,840,30,33,870,873,870,60,872,62,872,899
32,899,32,840,30,842,30,873,870,33,870,62,872,60,872,59
32,63,30,89,870,869,872,843
32,89,32,843,30,869,30,63,870,843,870,89,872,63,872,869
32,869,30,843,870,63,872,89
32,4,32,91,30,91,30,28,870,28,870,811,872,811,872,4
32,28,32,811,30,811,30,4,870,4,870,91,872,91,872,28
3,61,61,29,29,841,841,3
3,29,61,841
3,33,61,62,61,60,29,59,29,899,841,840,841,842,3,873
3,62,61,33,61,59,29,60,29,840,841,899,841,873,3,842
3,60,61,873,61,899,29,62,29,842,841,59,841,33,3,840
3,59,61,842,61,840,29,33,29,873,841,60,841,62,3,899
3,63,61,63,61,89,29,89,29,869,841,869,841,843,3,843
3,89,61,843,61,869,29,63,29,843,841,89,841,63,3,869
3,4,61,91,29,28,841,811
3,91,61,4,61,28,29,91,29,811,841,28,841,4,3,811
3,28,61,811,29,4,841,91
33,62,60,59,899,840,842,873
33,60,62,873,60,899,59,62,899,842,840,59,842,33,873,840
33,59,62,842,60,840,899,873
33,899,62,840,60,842,59,873
33,840,62,899,60,873,59,842
33,873,62,60,59,899,840,842
33,63,62,63,60,89,59,89,899,869,840,869,842,843,873,843
33,89,62,843,60,869,59,63,899,843,840,89,842,63,873,869
33,869,62,869,60,843,59,843,899,63,840,63,842,89,873,89
33,843,62,89,60,63,59,869,899,89,840,843,842,869,873,63
33,4,62,91,60,91,59,28,899,28,840,811,842,811,873,4
33,91,62,4,60,28,59,91,899,811,840,28,842,4,873,811
33,28,62,811,60,811,59,4,899,4,840,91,842,91,873,28
33,811,62,28,60,4,59,811,899,91,840,4,842,28,873,91
63,89,63,843,89,869,869,843
63,869,89,843
63,4,63,91,89,91,89,28,869,28,869,811,843,811,843,4
63,28,63,811,89,811,89,4,869,4,869,91,843,91,843,28
4,91,91,28,28,811,811,4
4,28,91,811
2
2,3,2,32,2,1,2,872
2,33,2,31,2,871,2,873
2,4,2,62,2,0,2,842
2,34,2,63,2,61,2,30,2,870,2,841,2,843,2,874
2,64,2,60,2,840,2,844
2,5,2,92,2,29,2,812
2,35,2,93,2,91,2,59,2,899,2,811,2,813,2,875
2,65,2,94,2,90,2,89,2,869,2,810,2,814,2,845
2,6,2,122,2,28,2,782
2,36,2,123,2,121,2,58,2,898,2,781,2,783,2,876
2,95,2,119,2,839,2,815
2,66,2,124,2,120,2,88,2,868,2,780,2,784,2,846
2,7,2,152,2,27,2,752
2,96,2,125,2,149,2,118,2,838,2,809,2,785,2,816
2,37,2,153,2,151,2,57,2,897,2,751,2,753,2,877
3,32,32,1,1,872,872,3
3,1,32,872
3,33,32,33,32,31,1,31,1,871,872,871,872,873,3,873
3,31,32,873,32,871,1,33,1,873,872,31,872,33,3,871
3,4,32,62,1,0,872,842
3,62,32,4,32,0,1,62,1,842,872,0,872,4,3,842
3,0,32,842,1,4,872,62
3,34,32,63,32,61,1,30,1,870,872,841,872,843,3,874
3,63,32,34,32,30,1,61,1,841,872,870,872,874,3,843
3,61,32,874,32,870,1,63,1,843,872,30,872,34,3,841
3,30,32,843,32,841,1,34,1,874,872,61,872,63,3,870
3,64,32,64,32,60,1,60,1,840,872,840,872,844,3,844
3,60,32,844,32,840,1,64,1,844,872,60,872,64,3,840
3,5,32,92,1,29,872,812
3,92,32,5,32,29,1,92,1,812,872,29,872,5,3,812
3,29,32,812,1,5,872,92
33,31,33,873,31,871,871,873
33,871,31,873
33,4,33,62,31,62,31,0,871,0,871,842,873,842,873,4
33,0,33,842,31,842,31,4,871,4,871,62,873,62,873,0
33,34,33,63,31,61,31,30,871,870,871,841,873,843,873,874
33,61,33,874,31,870,31,63,871,843,871,30,873,34,873,841
33,30,33,843,31,841,31,34,871,874,871,61,873,63,873,870
33,870,33,841,31,843,31,874,871,34,871,63,873,61,873,30
33,64,31,60,871,840,873,844
33,60,33,844,31,840,31,64,871,844,871,60,873,64,873,840
33,840,31,844,871,64,873,60
33,5,33,92,31,92,31,29,871,29,871,812,873,812,873,5
33,29,33,812,31,812,31,5,871,5,871,92,873,92,873,29
4,62,62,0,0,842,842,4
4,0,62,842
4,34,62,63,62,61,0,30,0,870,842,841,842,843,4,874
4,63,62,34,62,30,0,61,0,841,842,870,842,874,4,843
4,61,62,874,62,870,0,63,0,843,842,30,842,34,4,841
4,30,62,843,62,841,0,34,0,874,842,61,842,63,4,870
4,64,62,64,62,60,0,60,0,840,842,840,842,844,4,844
4,60,62,844,62,840,0,64,0,844,842,60,842,64,4,840
4,5,62,92,0,29,842,812
4,92,62,5,62,29,0,92,0,812,842,29,842,5,4,812
4,29,62,812,0,5,842,92
34,63,61,30,870,841,843,874
34,61,63,874,61,870,30,63,870,843,841,30,843,34,874,841
34,30,63,843,61,841,870,874
34,870,63,841,61,843,30,874
34,841,63,870,61,874,30,843
34,874,63,61,30,870,841,843
34,64,63,64,61,60,30,60,870,840,841,840,843,844,874,844
34,60,63,844,61,840,30,64,870,844,841,60,843,64,874,840
34,840,63,840,61,844,30,844,870,64,841,64,843,60,874,60
34,844,63,60,61,64,30,840,870,60,841,844,843,840,874,64
34,5,63,92,61,92,30,29,870,29,841,812,843,812,874,5
34,92,63,5,61,29,30,92,870,812,841,29,843,5,874,812
34,29,63,812,61,812,30,5,870,5,841,92,843,92,874,29
34,812,63,29,61,5,30,812,870,92,841,5,843,29,874,92
64,60,64,844,60,840,840,844
64,840,60,844
64,5,64,92,60,92,60,29,840,29,840,812,844,812,844,5
64,29,64,812,60,812,60,5,840,5,840,92,844,92,844,29
5,92,92,29,29,812,812,5
5,29,92,812
3
3,4,3,33,3,2,3,873
3,34,3,32,3,872,3,874
3,5,3,63,3,1,3,843
3,35,3,64,3,62,3,31,3,871,3,842,3,844,3,875
3,65,3,61,3,841,3,845
3,6,3,93,3,0,3,813
3,36,3,94,3,92,3,30,3,870,3,812,3,814,3,876
3,66,3,95,3,91,3,60,3,840,3,811,3,815,3,846
3,7,3,123,3,29,3,783
3,37,3,124,3,122,3,59,3,899,3,782,3,784,3,877
3,96,3,90,3,810,3,816
3,67,3,125,3,121,3,89,3,869,3,781,3,785,3,847
3,8,3,153,3,28,3,753
3,97,3,126,3,120,3,119,3,839,3,780,3,786,3,817
3,38,3,154,3,152,3,58,3,898,3,752,3,754,3,878
4,33,33,2,2,873,873,4
4,2,33,873
4,34,33,34,33,32,2,32,2,872,873,872,873,874,4,874
4,32,33,874,33,872,2,34,2,874,873,32,873,34,4,872
4,5,33,63,2,1,873,843
4,63,33,5,33,1,2,63,2,843,873,1,873,5,4,843
4,1,33,843,2,5,873,63
4,35,33,64,33,62,2,31,2,871,873,842,873,844,4,875
4,64,33,35,33,31,2,62,2,842,873,871,873,875,4,844
4,62,33,875,33,871,2,64,2,844,873,31,873,35,4,842
4,31,33,844,33,842,2,35,2,875,873,62,873,64,4,871
4,65,33,65,33,61,2,61,2,841,873,841,873,845,4,845
4,61,33,845,33,841,2,65,2,845,873,61,873,65,4,841
4,6,33,93,2,0,873,813
4,93,33,6,33,0,2,93,2,813,873,0,873,6,4,813
4,0,33,813,2,6,873,93
34,32,34,874,32,872,872,874
34,872,32,874
34,5,34,63,32,63,32,1,872,1,872,843,874,843,874,5
34,1,34,843,32,843,32,5,872,5,872,63,874,63,874,1
34,35,34,64,32,62,32,31,872,871,872,842,874,844,874,875
34,62,34,875,32,871,32,64,872,844,872,31,874,35,874,842
34,31,34,844,32,842,32,35,872,875,872,62,874,64,874,871
34,871,34,842,32,844,32,875,872,35,872,64,874,62,874,31
34,65,32,61,872,841,874,845
34,61,34,845,32,841,32,65,872,845,872,61,874,65,874,841
34,841,32,845,872,65,874,61
34,6,34,93,32,93,32,0,872,0,872,813,874,813,874,6
34,0,34,813,32,813,32,6,872,6,872,93,874,93,874,0
5,63,63,1,1,843,843,5
5,1,63,843
5,35,63,64,63,62,1,31,1,871,843,842,843,844,5,875
5,64,63,35,63,31,1,62,1,842,843,871,843,875,5,844
5,62,63,875,63,871,1,64,1,844,843,31,843,35,5,842
5,31,63,844,63,842,1,35,1,875,843,62,843,64,5,871
5,65,63,65,63,61,1,61,1,841,843,841,843,845,5,845
5,61,63,845,63,841,1,65,1,845,843,61,843,65,5,841
5,6,63,93,1,0,843,813
5,93,63,6,63,0,1,93,1,813,843,0,843,6,5,813
5,0,63,813,1,6,843,93
35,64,62,31,871,842,844,875
35,62,64,875,62,871,31,64,871,844,842,31,844,35,875,842
35,31,64,844,62,842,871,875
35,871,64,842,62,844,31,875
35,842,64,871,62,875,31,844
35,875,64,62,31,871,842,844
35,65,64,65,62,61,31,61,871,841,842,841,844,845,875,845
35,61,64,845,62,841,31,65,871,845,842,61,844,65,875,841
35,841,64,841,62,845,31,845,871,65,842,65,844,61,875,61
35,845,64,61,62,65,31,841,871,61,842,845,844,841,875,65
35,6,64,93,62,93,31,0,871,0,842,813,844,813,875,6
35,93,64,6,62,0,31,93,871,813,842,0,844,6,875,813
35,0,64,813,62,813,31,6,871,6,842,93,844,93,875,0
35,813,64,0,62,6,31,813,871,93,842,6,844,0,875,93
65,61,65,845,61,841,841,845
65,841,61,845
65,6,65,93,61,93,61,0,841,0,841,813,845,813,845,6
65,0,65,813,61,813,61,6,841,6,841,93,845,93,845,0
6,93,93,0,0,813,813,6
6,0,93,813
4
4,5,4,34,4,3,4,874
4,35,4,33,4,873,4,875
4,6,4,64,4,2,4,844
4,36,4,65,4,63,4,32,4,872,4,843,4,845,4,876
4,66,4,62,4,842,4,846
4,7,4,94,4,1,4,814
4,37,4,95,4,93,4,31,4,871,4,813,4,815,4,877
4,67,4,96,4,92,4,61,4,841,4,812,4,816,4,847
4,8,4,124,4,0,4,784
4,38,4,125,4,123,4,30,4,870,4,783,4,785,4,878
4,97,4,91,4,811,4,817
4,68,4,126,4,122,4,60,4,840,4,782,4,786,4,848
4,9,4,154,4,29,4,754
4,98,4,127,4,121,4,90,4,810,4,781,4,787,4,818
4,39,4,155,4,153,4,59,4,899,4,753,4,755,4,879
5,34,34,3,3,874,874,5
5,3,34,874
5,35,34,35,34,33,3,33,3,873,874,873,874,875,5,875
5,33,34,875,34,873,3,35,3,875,874,33,874,35,5,873
5,6,34,64,3,2,874,844
5,64,34,6,34,2,3,64,3,844,874,2,874,6,5,844
5,2,34,844,3,6,874,64
5,36,34,65,34,63,3,32,3,872,874,843,874,845,5,876
5,65,34,36,34,32,3,63,3,843,874,872,874,876,5,845
5,63,34,876,34,872,3,65,3,845,874,32,874,36,5,843
5,32,34,845,34,843,3,36,3,876,874,63,874,65,5,872
5,66,34,66,34,62,3,62,3,842,874,842,874,846,5,846
5,62,34,846,34,842,3,66,3,846,874,62,874,66,5,842
5,7,34,94,3,1,874,814
5,94,34,7,34,1,3,94,3,814,874,1,874,7,5,814
5,1,34,814,3,7,874,94
35,33,35,875,33,873,873,875
35,873,33,875
35,6,35,64,33,64,33,2,873,2,873,844,875,844,875,6
35,2,35,844,33,844,33,6,873,6,873,64,875,64,875,2
35,36,35,65,33,63,33,32,873,872,873,843,875,845,875,876
35,63,35,876,33,872,33,65,873,845,873,32,875,36,875,843
35,32,35,845,33,843,33,36,873,876,873,63,875,65,875,872
35,872,35,843,33,845,33,876,873,36,873,65,875,63,875,32
35,66,33,62,873,842,875,846
35,62,35,846,33,842,33,66,873,846,873,62,875,66,875,842
35,842,33,846,873,66,875,62
35,7,35,94,33,94,33,1,873,1,873,814,875,814,875,7
35,1,35,814,33,814,33,7,873,7,873,94,875,94,875,1
6,64,64,2,2,844,844,6
6,2,64,844
6,36,64,65,64,63,2,32,2,872,844,843,844,845,6,876
6,65,64,36,64,32,2,63,2,843,844,872,844,876,6,845
6,63,64,876,64,872,2,65,2,845,844,32,844,36,6,843
6,32,64,845,64,843,2,36,2,876,844,63,844,65,6,872
6,66,64,66,64,62,2,62,2,842,844,842,844,846,6,846
6,62,64,846,64,842,2,66,2,846,844,62,844,66,6,842
6,7,64,94,2,1,844,814
6,94,64,7,64,1,2,94,2,814,844,1,844,7,6,814
6,1,64,814,2,7,844,94
36,65,63,32,872,843,845,876
36,63,65,876,63,872,32,65,872,845,843,32,845,36,876,843
36,32,65,845,63,843,872,876
36,872,65,843,63,845,32,876
36,843,65,872,63,876,32,845
36,876,65,63,32,872,843,845
36,66,65,66,63,62,32,62,872,842,843,842,845,846,876,846
36,62,65,846,63,842,32,66,872,846,843,62,845,66,876,842
36,842,65,842,63,846,32,846,872,66,843,66,845,62,876,62
36,846,65,62,63,66,32,842,872,62,843,846,845,842,876,66
36,7,65,94,63,94,32,1,872,1,843,814,845,814,876,7
36,94,65,7,63,1,32,94,872,814,843,1,845,7,876,814
36,1,65,814,63,814,32,7,872,7,843,94,845,94,876,1
36,814,65,1,63,7,32,814,872,94,843,7,845,1,876,94
66,62,66,846,62,842,842,846
66,842,62,846
66,7,66,94,62,94,62,1,842,1,842,814,846,814,846,7
66,1,66,814,62,814,62,7,842,7,842,94,846,94,846,1
7,94,94,1,1,814,814,7
7,1,94,814
5
5,6,5,35,5,4,5,875
5,36,5,34,5,874,5,876
5,7,5,65,5,3,5,845
5,37,5,66,5,64,5,33,5,873,5,844,5,846,5,877
5,67,5,63,5,843,5,847
5,8,5,95,5,2,5,815
5,38,5,96,5,94,5,32,5,872,5,814,5,816,5,878
5,68,5,97,5,93,5,62,5,842,5,813,5,817,5,848
5,9,5,125,5,1,5,785
5,39,5,126,5,124,5,31,5,871,5,784,5,786,5,879
5,98,5,92,5,812,5,818
5,69,5,127,5,123,5,61,5,841,5,783,5,787,5,849
5,10,5,155,5,0,5,755
5,99,5,128,5,122,5,91,5,811,5,782,5,788,5,819
5,40,5,156,5,154,5,30,5,870,5,754,5,756,5,880
6,35,35,4,4,875,875,6
6,4,35,875
6,36,35,36,35,34,4,34,4,874,875,874,875,876,6,876
6,34,35,876,35,874,4,36,4,876,875,34,875,36,6,874
6,7,35,65,4,3,875,845
6,65,35,7,35,3,4,65,4,845,875,3,875,7,6,845
6,3,35,845,4,7,875,65
6,37,35,66,35,64,4,33,4,873,875,844,875,846,6,877
6,66,35,37,35,33,4,64,4,844,875,873,875,877,6,846
6,64,35,877,35,873,4,66,4,846,875,33,875,37,6,844
6,33,35,846,35,844,4,37,4,877,875,64,875,66,6,873
6,67,35,67,35,63,4,63,4,843,875,843,875,847,6,847
6,63,35,847,35,843,4,67,4,847,875,63,875,67,6,843
6,8,35,95,4,2,875,815
6,95,35,8,35,2,4,95,4,815,875,2,875,8,6,815
6,2,35,815,4,8,875,95
36,34,36,876,34,874,874,876
36,874,34,876
36,7,36,65,34,65,34,3,874,3,874,845,876,845,876,7
36,3,36,845,34,845,34,7,874,7,874,65,876,65,876,3
36,37,36,66,34,64,34,33,874,873,874,844,876,846,876,877
36,64,36,877,34,873,34,66,874,846,874,33,876,37,876,844
36,33,36,846,34,844,34,37,874,877,874,64,876,66,876,873
36,873,36,844,34,846,34,877,874,37,874,66,876,64,876,33
36,67,34,63,874,843,876,847
36,63,36,847,34,843,34,67,874,847,874,63,876,67,876,843
36,843,34,847,874,67,876,63
36,8,36,95,34,95,34,2,874,2,874,815,876,815,876,8
36,2,36,815,34,815,34,8,874,8,874,95,876,95,876,2
7,65,65,3,3,845,845,7
7,3,65,845
7,37,65,66,65,64,3,33,3,873,845,844,845,846,7,877
7,66,65,37,65,33,3,64,3,844,845,873,845,877,7,846
7,64,65,877,65,873,3,66,3,846,845,33,845,37,7,844
7,33,65,846,65,844,3,37,3,877,845,64,845,66,7,873
7,67,65,67,65,63,3,63,3,843,845,843,845,847,7,847
7,63,65,847,65,843,3,67,3,847,845,63,845,67,7,843
7,8,65,95,3,2,845,815
7,95,65,8,65,2,3,95,3,815,845,2,845,8,7,815
7,2,65,815,3,8,845,95
37,66,64,33,873,844,846,877
37,64,66,877,64,873,33,66,873,846,844,33,846,37,877,844
37,33,66,846,64,844,873,877
37,873,66,844,64,846,33,877
37,844,66,873,64,877,33,846
37,877,66,64,33,873,844,846
37,67,66,67,64,63,33,63,873,843,844,843,846,847,877,847
37,63,66,847,64,843,33,67,873,847,844,63,846,67,877,843
37,843,66,843,64,847,33,847,873,67,844,67,846,63,877,63
37,847,66,63,64,67,33,843,873,63,844,847,846,843,877,67
37,8,66,95,64,95,33,2,873,2,844,815,846,815,877,8
37,95,66,8,64,2,33,95,873,815,844,2,846,8,877,815
37,2,66,815,64,815,33,8,873,8,844,95,846,95,877,2
37,815,66,2,64,8,33,815,873,95,844,8,846,2,877,95
67,63,67,847,63,843,843,847
67,843,63,847
67,8,67,95,63,95,63,2,843,2,843,815,847,815,847,8
67,2,67,815,63,815,63,8,843,8,843,95,847,95,847,2
8,95,95,2,2,815,815,8
8,2,95,815
6
6,7,6,36,6,5,6,876
6,37,6,35,6,875,6,877
6,8,6,66,6,4,6,846
6,38,6,67,6,65,6,34,6,874,6,845,6,847,6,878
6,68,6,64,6,844,6,848
6,9,6,96,6,3,6,816
6,39,6,97,6,95,6,33,6,873,6,815,6,817,6,879
6,69,6,98,6,94,6,63,6,843,6,814,6,818,6,849
6,10,6,126,6,2,6,786
6,40,6,127,6,125,6,32,6,872,6,785,6,787,6,880
6,99,6,93,6,813,6,819
6,70,6,128,6,124,6,62,6,842,6,784,6,788,6,850
6,11,6,156,6,1,6,756
6,100,6,129,6,123,6,92,6,812,6,783,6,789,6,820
6,41,6,157,6,155,6,31,6,871,6,755,6,757,6,881
7,36,36,5,5,876,876,7
7,5,36,876
7,37,36,37,36,35,5,35,5,875,876,875,876,877,7,877
7,35,36,877,36,875,5,37,5,877,876,35,876,37,7,875
7,8,36,66,5,4,876,846
7,66,36,8,36,4,5,66,5,846,876,4,876,8,7,846
7,4,36,846,5,8,876,66
7,38,36,67,36,65,5,34,5,874,876,845,876,847,7,878
7,67,36,38,36,34,5,65,5,845,876,874,876,878,7,847
7,65,36,878,36,874,5,67,5,847,876,34,876,38,7,845
7,34,36,847,36,845,5,38,5,878,876,65,876,67,7,874
7,68,36,68,36,64,5,64,5,844,876,844,876,848,7,848
7,64,36,848,36,844,5,68,5,848,876,64,876,68,7,844
7,9,36,96,5,3,876,816
7,96,36,9,36,3,5,96,5,816,876,3,876,9,7,816
7,3,36,816,5,9,876,96
37,35,37,877,35,875,875,877
37,875,35,877
37,8,37,66,35,66,35,4,875,4,875,846,877,846,877,8
37,4,37,846,35,846,35,8,875,8,875,66,877,66,877,4
37,38,37,67,35,65,35,34,875,874,875,845,877,847,877,878
37,65,37,878,35,874,35,67,875,847,875,34,877,38,877,845
37,34,37,847,35,845,35,38,875,878,875,65,877,67,877,874
37,874,37,845,35,847,35,878,875,38,875,67,877,65,877,34
37,68,35,64,875,844,877,848
37,64,37,848,35,844,35,68,875,848,875,64,877,68,877,844
37,844,35,848,875,68,877,64
37,9,37,96,35,96,35,3,875,3,875,816,877,816,877,9
37,3,37,816,35,816,35,9,875,9,875,96,877,96,877,3
8,66,66,4,4,846,846,8
8,4,66,846
8,38,66,67,66,65,4,34,4,874,846,845,846,847,8,878
8,67,66,38,66,34,4,65,4,845,846,874,846,878,8,847
8,65,66,878,66,874,4,67,4,847,846,34,846,38,8,845
8,34,66,847,66,845,4,38,4,878,846,65,846,67,8,874
8,68,66,68,66,64,4,64,4,844,846,844,846,848,8,848
8,64,66,848,66,844,4,68,4,848,846,64,846,68,8,844
8,9,66,96,4,3,846,816
8,96,66,9,66,3,4,96,4,816,846,3,846,9,8,816
8,3,66,816,4,9,846,96
38,67,65,34,874,845,847,878
38,65,67,878,65,874,34,67,874,847,845,34,847,38,878,845
38,34,67,847,65,845,874,878
38,874,67,845,65,847,34,878
38,845,67,874,65,878,34,847
38,878,67,65,34,874,845,847
38,68,67,68,65,64,34,64,874,844,845,844,847,848,878,848
38,64,67,848,65,844,34,68,874,848,845,64,847,68,878,844
38,844,67,844,65,848,34,848,874,68,845,68,847,64,878,64
38,848,67,64,65,68,34,844,874,64,845,848,847,844,878,68
38,9,67,96,65,96,34,3,874,3,845,816,847,816,878,9
38,96,67,9,65,3,34,96,874,816,845,3,847,9,878,816
38,3,67,816,65,816,34,9,874,9,845,96,847,96,878,3
38,816,67,3,65,9,34,816,874,96,845,9,847,3,878,96
68,64,68,848,64,844,844,848
68,844,64,848
68,9,68,96,64,96,64,3,844,3,844,816,848,816,848,9
68,3,68,816,64,816,64,9,844,9,844,96,848,96,848,3
9,96,96,3,3,816,816,9
9,3,96,816
7
7,8,7,37,7,6,7,877
7,38,7,36,7,876,7,878
7,9,7,67,7,5,7,847
7,39,7,68,7,66,7,35,7,875,7,846,7,848,7,879
7,69,7,65,7,845,7,849
7,10,7,97,7,4,7,817
7,40,7,98,7,96,7,34,7,874,7,816,7,818,7,880
7,70,7,99,7,95,7,64,7,844,7,815,7,819,7,850
7,11,7,127,7,3,7,787
7,41,7,128,7,126,7,33,7,873,7,786,7,788,7,881
7,100,7,94,7,814,7,820
7,71,7,129,7,125,7,63,7,843,7,785,7,789,7,851
7,12,7,157,7,2,7,757
7,101,7,130,7,124,7,93,7,813,7,784,7,790,7,821
7,42,7,158,7,156,7,32,7,872,7,756,7,758,7,882
8,37,37,6,6,877,877,8
8,6,37,877
8,38,37,38,37,36,6,36,6,876,877,876,877,878,8,878
8,36,37,878,37,876,6,38,6,878,877,36,877,38,8,876
8,9,37,67,6,5,877,847
8,67,37,9,37,5,6,67,6,847,877,5,877,9,8,847
8,5,37,847,6,9,877,67
8,39,37,68,37,66,6,35,6,875,877,846,877,848,8,879
8,68,37,39,37,35,6,66,6,846,877,875,877,879,8,848
8,66,37,879,37,875,6,68,6,848,877,35,877,39,8,846
8,35,37,848,37,846,6,39,6,879,877,66,877,68,8,875
8,69,37,69,37,65,6,65,6,845,877,845,877,849,8,849
8,65,37,849,37,845,6,69,6,849,877,65,877,69,8,845
8,10,37,97,6,4,877,817
8,97,37,10,37,4,6,97,6,817,877,4,877,10,8,817
8,4,37,817,6,10,877,97
38,36,38,878,36,876,876,878
38,876,36,878
38,9,38,67,36,67,36,5,876,5,876,847,878,847,878,9
38,5,38,847,36,847,36,9,876,9,876,67,878,67,878,5
38,39,38,68,36,66,36,35,876,875,876,846,878,848,878,879
38,66,38,879,36,875,36,68,876,848,876,35,878,39,878,846
